linen, 4960413, 5, 1.513096
decay, 4956622, 4, 1.210355
usher, 4948609, 4, 1.210098
skate, 4932092, 3, 0.907175
voter, 4905374, 4, 1.208705
urine, 4903932, 3, 0.906494
towel, 4901668, 4, 1.208585
crane, 4888961, 4, 1.208173
habit, 4880657, 3, 0.905928
coupe, 4874541, 5, 1.509632
sixty, 4851534, 4, 1.206957
spark, 4842423, 5, 1.508324
spike, 4833410, 6, 1.809547
tonga, 4813052, 3, 0.904274
sedan, 4769270, 5, 1.505322
flora, 4756211, 2, 0.601913
hardy, 4748572, 5, 1.504467
denim, 4737554, 4, 1.203208
glove, 4714578, 4, 1.202444
plush, 4692870, 4, 1.201720
adapt, 4675567, 4, 1.201141
stern, 4643592, 3, 0.900051
tutor, 4635949, 4, 1.199810
idiot, 4635830, 3, 0.899854
debit, 4633794, 2, 0.599869
raven, 4630541, 4, 1.199628
slice, 4628779, 4, 1.199568
pause, 4606318, 4, 1.198809
demon, 4602331, 4, 1.198673
couch, 4581367, 5, 1.497452
rogue, 4576302, 3, 0.898342
optic, 4558869, 3, 0.897896
chili, 4553187, 4, 1.197001
grief, 4552843, 4, 1.196989
sweat, 4551615, 4, 1.196947
quake, 4544481, 4, 1.196703
alley, 4541475, 4, 1.196600
loyal, 4498834, 3, 0.896352
renal, 4494106, 4, 1.194973
spite, 4493143, 4, 1.194939
imply, 4491299, 4, 1.194876
chill, 4489643, 5, 1.493523
liner, 4486145, 5, 1.493372
vivid, 4479514, 4, 1.194469
skull, 4457991, 4, 1.193723
ninja, 4439780, 4, 1.193090
steak, 4413680, 5, 1.490224
cobra, 4412823, 3, 0.894112
threw, 4410853, 4, 1.192081
ninth, 4390562, 6, 1.787055
marry, 4388137, 4, 1.191285
drake, 4373046, 5, 1.488443
fried, 4364192, 4, 1.190442
woody, 4355633, 5, 1.487675
cried, 4352198, 4, 1.190019
rival, 4298220, 5, 1.485129
homer, 4281428, 6, 1.781255
woven, 4248524, 4, 1.186323
rigid, 4240019, 5, 1.482522
salsa, 4234056, 5, 1.482253
blown, 4229918, 3, 0.889240
baton, 4229776, 2, 0.592824
abbey, 4224864, 2, 0.592735
sauna, 4202256, 3, 0.888489
cruel, 4180956, 5, 1.479848
eager, 4175668, 4, 1.183686
pupil, 4167137, 3, 0.887531
feast, 4166016, 5, 1.479168
ankle, 4146793, 4, 1.182631
blunt, 4129800, 3, 0.886506
react, 4126376, 4, 1.181883
flute, 4090740, 4, 1.180568
harsh, 4087715, 4, 1.180456
cease, 4081957, 5, 1.475304
equip, 4044391, 4, 1.178847
hedge, 4041429, 2, 0.589368
curry, 4029540, 5, 1.472865
pouch, 4023912, 6, 1.767122
spoon, 4000406, 3, 0.882899
niche, 3999108, 2, 0.588575
cigar, 3993843, 4, 1.176952
curse, 3982181, 3, 0.882384
titan, 3974407, 3, 0.882164
shout, 3965861, 3, 0.881922
straw, 3958211, 4, 1.175606
reuse, 3950428, 4, 1.175311
peach, 3938068, 4, 1.174841
uncut, 3929056, 3, 0.880873
stove, 3914849, 4, 1.173955
freak, 3908219, 4, 1.173702
bluff, 3906671, 3, 0.880232
sadly, 3905175, 4, 1.173585
avail, 3902711, 3, 0.880118
hatch, 3896261, 3, 0.879933
stein, 3893544, 3, 0.879854
spill, 3890646, 5, 1.466285
drift, 3889505, 3, 0.879738
crisp, 3880385, 4, 1.172634
onset, 3858839, 3, 0.878852
assay, 3855224, 5, 1.464579
snack, 3847152, 4, 1.171351
maxim, 3820484, 4, 1.170315
slate, 3813904, 4, 1.170059
pagan, 3805644, 3, 0.877303
widow, 3804620, 3, 0.877273
canoe, 3790795, 4, 1.169157
juicy, 3778910, 5, 1.460863
moody, 3776452, 6, 1.752891
pedal, 3763705, 5, 1.460116
scrap, 3757085, 3, 0.875874
terra, 3747696, 2, 0.583731
vapor, 3744912, 5, 1.459190
aloud, 3743858, 2, 0.583655
goose, 3739382, 4, 1.167133
hydro, 3725464, 3, 0.874937
noisy, 3722908, 4, 1.166481
abide, 3722809, 3, 0.874858
bliss, 3708978, 4, 1.165927
parse, 3698919, 4, 1.165527
jelly, 3698541, 4, 1.165511
mania, 3688699, 5, 1.456398
cheer, 3648929, 4, 1.163523
clamp, 3639509, 3, 0.872357
grape, 3638159, 4, 1.163089
racer, 3625077, 5, 1.453200
guilt, 3623942, 3, 0.871885
sweep, 3623863, 4, 1.162511
lunar, 3611744, 3, 0.871515
boxer, 3592432, 3, 0.870925
weigh, 3587993, 3, 0.870790
rodeo, 3587192, 4, 1.161020
moose, 3581329, 5, 1.450976
crush, 3576348, 3, 0.870433
lever, 3566558, 4, 1.160177
tasty, 3565676, 3, 0.870105
tarot, 3561389, 3, 0.869973
cocoa, 3557169, 3, 0.869844
hurry, 3536968, 5, 1.448700
clash, 3531117, 4, 1.158719
stain, 3512824, 5, 1.447453
reign, 3505605, 4, 1.157663
baron, 3504549, 3, 0.868214
stiff, 3492842, 5, 1.446415
rabbi, 3488700, 4, 1.156960
sushi, 3488691, 3, 0.867720
puffy, 3488647, 4, 1.156958
elbow, 3484326, 3, 0.867583
stark, 3479265, 6, 1.734850
circa, 3475462, 4, 1.156408
razor, 3451657, 5, 1.444263
cough, 3451640, 5, 1.444263
inlet, 3433125, 3, 0.865973
gloss, 3426618, 4, 1.154356
porch, 3420626, 4, 1.154103
eaten, 3412832, 2, 0.576887
steep, 3399504, 4, 1.153208
creed, 3398609, 4, 1.153170
carat, 3398374, 3, 0.864870
plump, 3386553, 3, 0.864493
midst, 3381410, 3, 0.864329
borne, 3379421, 4, 1.152353
tempo, 3372997, 3, 0.864059
torch, 3360286, 4, 1.151535
attic, 3347389, 3, 0.863236
piper, 3346631, 5, 1.438687
tenth, 3317039, 3, 0.862255
cutie, 3305791, 4, 1.149186
notch, 3302495, 4, 1.149043
scent, 3277212, 5, 1.434928
grasp, 3270025, 5, 1.434535
ounce, 3268355, 3, 0.860667
toast, 3262695, 3, 0.860481
kinky, 3254161, 5, 1.433667
quota, 3245515, 2, 0.573277
jumbo, 3237095, 3, 0.859637
flint, 3230800, 3, 0.859429
dummy, 3230609, 3, 0.859423
awake, 3230337, 4, 1.145885
burnt, 3221640, 4, 1.145501
roast, 3205415, 4, 1.144782
petty, 3195594, 5, 1.430432
shiny, 3192674, 4, 1.144215
smash, 3192001, 3, 0.858139
ample, 3187842, 4, 1.144000
scarf, 3181107, 6, 1.715549
spicy, 3170817, 5, 1.429050
beard, 3166516, 4, 1.143047
wedge, 3162851, 3, 0.857162
hyper, 3153749, 2, 0.571237
gamer, 3144985, 5, 1.427600
savvy, 3140230, 6, 1.712799
fetal, 3127968, 2, 0.570656
chord, 3123447, 5, 1.426385
comet, 3116034, 4, 1.140772
syrup, 3108136, 2, 0.570207
erase, 3086642, 3, 0.854576
prose, 3085898, 4, 1.139400
swear, 3082372, 5, 1.424049
clown, 3081501, 5, 1.423999
taboo, 3079923, 3, 0.854345
dwarf, 3072068, 4, 1.138767
dough, 3032657, 3, 0.852714
stool, 3031945, 5, 1.421149
welch, 3031408, 3, 0.852671
horde, 3026646, 3, 0.852506
nanny, 3025474, 6, 1.704930
roach, 3017586, 4, 1.136254
natal, 3010028, 3, 0.851927
locus, 3009222, 3, 0.851899
prone, 3001079, 3, 0.851614
scare, 2972708, 4, 1.134157
thief, 2970770, 3, 0.850550
motif, 2961524, 4, 1.133631
spear, 2942538, 3, 0.849551
birch, 2936180, 4, 1.132433
slash, 2935535, 4, 1.132403
helix, 2921411, 2, 0.565866
shook, 2917411, 4, 1.131541
zebra, 2902469, 5, 1.413535
fetch, 2897593, 4, 1.130594
unite, 2888724, 4, 1.130169
shear, 2886210, 6, 1.695072
trump, 2879094, 5, 1.412133
avian, 2877167, 3, 0.847210
champ, 2867858, 4, 1.129164
recap, 2861982, 3, 0.846660
crawl, 2859784, 4, 1.128774
hazel, 2841268, 5, 1.409846
rupee, 2831536, 5, 1.409253
stole, 2814273, 5, 1.408199
quasi, 2804115, 5, 1.407577
exile, 2801261, 5, 1.407401
kappa, 2793667, 4, 1.125548
snoop, 2787168, 4, 1.125227
vague, 2783775, 3, 0.843795
rusty, 2780895, 3, 0.843688
sting, 2773263, 6, 1.686810
bravo, 2772503, 3, 0.843377
basil, 2757419, 4, 1.123754
shack, 2739743, 4, 1.122873
sleek, 2734565, 3, 0.841961
hitch, 2730000, 6, 1.683578
tango, 2727306, 3, 0.841688
queer, 2717979, 5, 1.402228
comma, 2711522, 4, 1.121458
freed, 2683280, 5, 1.400037
cheek, 2681029, 5, 1.399894
bowel, 2666510, 3, 0.839382
mafia, 2666020, 6, 1.678727
shire, 2665081, 4, 1.119103
lipid, 2662396, 6, 1.678450
prism, 2648058, 5, 1.397791
vegan, 2642418, 5, 1.397429
groom, 2637912, 4, 1.117712
kayak, 2628993, 4, 1.117253
altar, 2627835, 3, 0.837895
risen, 2619862, 6, 1.675172
rhino, 2619135, 5, 1.395930
ruler, 2615554, 4, 1.116559
swept, 2612095, 5, 1.395474
troop, 2609404, 3, 0.837180
arose, 2609029, 4, 1.116220
flock, 2585098, 4, 1.114975
shave, 2580057, 7, 1.950746
swamp, 2575587, 5, 1.393098
faint, 2565744, 5, 1.392452
gland, 2561362, 5, 1.392165
stoke, 2552684, 6, 1.669912
nasal, 2536094, 5, 1.390498
loser, 2529180, 5, 1.390039
jolly, 2522092, 4, 1.111655
femme, 2521124, 6, 1.667405
siege, 2518421, 5, 1.389324
butte, 2505600, 3, 0.833081
chalk, 2498505, 4, 1.110396
wrath, 2486700, 3, 0.832321
grind, 2482307, 4, 1.109526
blitz, 2476009, 3, 0.831890
rainy, 2469088, 4, 1.108812
viola, 2458792, 3, 0.831191
rumor, 2455494, 5, 1.385095
diver, 2452406, 4, 1.107908
blaze, 2448412, 5, 1.384614
wreck, 2447935, 3, 0.830749
risky, 2412508, 5, 1.382158
tulip, 2406691, 4, 1.105406
owing, 2399321, 3, 0.828749
ditch, 2373753, 7, 1.931266
slick, 2372634, 4, 1.103518
chunk, 2371231, 4, 1.103440
slept, 2370802, 6, 1.655125
tenor, 2361385, 3, 0.827168
scrub, 2360299, 3, 0.827122
cello, 2358848, 4, 1.102749
topaz, 2348935, 4, 1.102193
dusty, 2339959, 3, 0.826266
patty, 2339693, 4, 1.101673
crate, 2336818, 4, 1.101511
sworn, 2332355, 4, 1.101259
beech, 2327119, 5, 1.376204
tense, 2320926, 4, 1.100613
decal, 2311933, 6, 1.650154
fritz, 2309089, 4, 1.099941
mover, 2309084, 6, 1.649911
fauna, 2298940, 4, 1.099362
detox, 2297343, 4, 1.099271
quark, 2286617, 4, 1.098658
sneak, 2280877, 5, 1.372910
octet, 2280607, 3, 0.823735
willy, 2273954, 4, 1.097930
tidal, 2268649, 3, 0.823219
crust, 2267452, 4, 1.097556
dolly, 2266400, 3, 0.823121
miner, 2264812, 6, 1.646105
diner, 2261961, 4, 1.097239
mound, 2259654, 7, 1.919934
scion, 2245350, 4, 1.096276
regal, 2236787, 4, 1.095778
curly, 2231026, 4, 1.095442
hound, 2228633, 8, 2.190603
wharf, 2226856, 5, 1.368997
flick, 2226500, 5, 1.368971
datum, 2226219, 2, 0.547580
maize, 2222076, 3, 0.821189
psalm, 2220027, 4, 1.094798
swell, 2213445, 4, 1.094412
irony, 2212193, 4, 1.094338
viper, 2201559, 5, 1.367140
gypsy, 2201227, 4, 1.093692
flare, 2190533, 4, 1.093060
wight, 2190271, 8, 2.186090
crank, 2185208, 5, 1.365931
brace, 2182960, 4, 1.092611
mango, 2171900, 4, 1.091953
thigh, 2171107, 4, 1.091906
windy, 2162674, 4, 1.091403
steer, 2159937, 3, 0.818429
vogue, 2159792, 4, 1.091230
vodka, 2155662, 3, 0.818237
moist, 2140516, 3, 0.817554
stall, 2114252, 7, 1.904843
serif, 2109334, 5, 1.360228
utter, 2096533, 3, 0.815550
cater, 2092828, 2, 0.543587
pinch, 2082769, 3, 0.814916
troll, 2079165, 4, 1.086333
filth, 2077997, 6, 1.629392
algae, 2068644, 3, 0.814263
shady, 2059463, 4, 1.085115
erect, 2057313, 3, 0.813736
valet, 2052690, 4, 1.084694
madam, 2023575, 5, 1.353590
tease, 2019275, 2, 0.541301
aroma, 2018777, 5, 1.353212
dwell, 2014411, 5, 1.352868
stair, 2012524, 8, 2.164351
rotor, 2003039, 4, 1.081575
quart, 2002127, 3, 0.811138
bison, 2002028, 3, 0.811133
fungi, 2000715, 4, 1.081427
greed, 1997460, 5, 1.351526
bleed, 1989071, 4, 1.080687
incur, 1984112, 3, 0.810278
fudge, 1969555, 4, 1.079438
weave, 1965230, 5, 1.348950
buggy, 1955438, 5, 1.348161
slack, 1954286, 3, 0.808841
gorge, 1950264, 5, 1.347743
banjo, 1940675, 4, 1.077572
stout, 1939514, 4, 1.077497
stare, 1925618, 5, 1.345739
missy, 1925451, 6, 1.614871
flair, 1924190, 4, 1.076498
aisle, 1917319, 4, 1.076048
seize, 1908868, 6, 1.613240
spawn, 1908837, 5, 1.344364
epoxy, 1908076, 3, 0.806581
stony, 1907651, 5, 1.344266
crypt, 1904607, 4, 1.075212
tying, 1898217, 3, 0.806093
diode, 1897828, 5, 1.343457
motto, 1894147, 4, 1.074522
deter, 1887521, 5, 1.342603
furry, 1887389, 6, 1.611111
rinse, 1885846, 5, 1.342464
venom, 1883158, 4, 1.073793
mummy, 1878933, 3, 0.805134
ether, 1877315, 3, 0.805053
haute, 1863024, 3, 0.804337
wacky, 1861879, 6, 1.608558
muddy, 1860188, 4, 1.072259
shalt, 1854326, 4, 1.071865
visor, 1850201, 6, 1.607381
naive, 1848489, 4, 1.071472
folio, 1842202, 4, 1.071047
fiery, 1838655, 5, 1.338509
acorn, 1825652, 3, 0.802443
basal, 1821739, 5, 1.337072
smoky, 1818184, 3, 0.802061
flirt, 1817719, 3, 0.802038
slang, 1817718, 3, 0.802038
finch, 1816047, 4, 1.069269
tally, 1812605, 3, 0.801775
creep, 1811981, 5, 1.336239
agile, 1808955, 3, 0.801588
kiosk, 1808146, 4, 1.068728
ionic, 1808092, 5, 1.335905
stray, 1807545, 5, 1.335859
poppy, 1805254, 4, 1.068530
forte, 1795408, 4, 1.067852
waive, 1789027, 5, 1.334264
greet, 1784219, 4, 1.067079
lymph, 1781845, 4, 1.066914
latch, 1777882, 3, 0.799979
drank, 1777243, 4, 1.066595
torso, 1769562, 4, 1.066060
hinge, 1758893, 2, 0.532657
stunt, 1754828, 3, 0.798772
witty, 1753886, 6, 1.597445
flown, 1749635, 5, 1.330830
silky, 1749406, 5, 1.330810
repay, 1746487, 4, 1.064443
await, 1745587, 4, 1.064379
fetus, 1744267, 3, 0.798215
cider, 1743446, 4, 1.064228
lilac, 1738684, 4, 1.063892
pivot, 1734444, 4, 1.063592
glide, 1731344, 5, 1.329216
creme, 1724183, 4, 1.062864
waltz, 1723021, 5, 1.328477
blush, 1722003, 4, 1.062709
modal, 1718570, 4, 1.062464
cadet, 1717624, 4, 1.062397
tweak, 1705761, 2, 0.530774
trait, 1705417, 5, 1.326904
eater, 1702828, 2, 0.530669
bezel, 1692595, 4, 1.060601
havoc, 1692191, 4, 1.060572
sling, 1688770, 4, 1.060325
axial, 1685087, 3, 0.795044
epoch, 1680235, 3, 0.794780
plaid, 1679093, 4, 1.059624
fable, 1678751, 3, 0.794699
obese, 1673406, 2, 0.529605
sober, 1672710, 3, 0.794370
tread, 1672572, 2, 0.529575
paddy, 1668962, 3, 0.794165
otter, 1662335, 3, 0.793802
sassy, 1657970, 7, 1.851644
dread, 1649823, 5, 1.321855
needy, 1636137, 5, 1.320592
weary, 1632945, 5, 1.320296
tweed, 1631867, 3, 0.792118
snowy, 1631719, 4, 1.056146
genie, 1627726, 5, 1.319812
apron, 1617357, 3, 0.791307
husky, 1606901, 3, 0.790720
bland, 1606490, 4, 1.054262
adept, 1595303, 4, 1.053420
ester, 1581770, 4, 1.052394
snail, 1580640, 3, 0.789231
mower, 1579636, 4, 1.052232
swine, 1578713, 4, 1.052162
heron, 1576813, 4, 1.052017
graft, 1576259, 4, 1.051975
envoy, 1574245, 4, 1.051821
abort, 1569892, 2, 0.525744
duvet, 1567578, 4, 1.051312
spade, 1567565, 5, 1.314138
glare, 1567097, 5, 1.314093
wafer, 1554217, 5, 1.312857
stash, 1553737, 9, 2.363059
semen, 1553302, 5, 1.312769
hover, 1553261, 7, 1.837870
agony, 1543205, 3, 0.787076
lupus, 1538621, 2, 0.524539
bully, 1532418, 3, 0.786447
rhyme, 1530733, 4, 1.048465
snort, 1522943, 4, 1.047857
triad, 1519533, 3, 0.785692
cameo, 1517437, 5, 1.309281
leach, 1516929, 4, 1.047385
fanny, 1516099, 7, 1.832810
milky, 1515925, 5, 1.309133
navel, 1503077, 5, 1.307867
spool, 1499516, 4, 1.046012
annoy, 1497815, 4, 1.045877
toxin, 1495922, 4, 1.045727
axiom, 1495473, 4, 1.045691
joker, 1492319, 4, 1.045441
brink, 1484879, 4, 1.044848
truss, 1484384, 3, 0.783606
khaki, 1481504, 4, 1.044578
penal, 1467202, 5, 1.304288
lapse, 1459542, 5, 1.303515
shrub, 1458217, 4, 1.042705
finer, 1455912, 7, 1.824406
smack, 1451860, 4, 1.042189
cloak, 1450056, 3, 0.781532
manic, 1448525, 4, 1.041918
choke, 1448146, 5, 1.302359
gravy, 1441099, 6, 1.561969
payer, 1439009, 4, 1.041142
glaze, 1431525, 5, 1.300660
dizzy, 1424316, 5, 1.299919
verge, 1422550, 5, 1.299737
nomad, 1422041, 4, 1.039747
thorn, 1421673, 3, 0.779788
spoil, 1419320, 4, 1.039523
sissy, 1410911, 5, 1.298532
palsy, 1409502, 4, 1.038709
bayou, 1397958, 2, 0.518873
tonic, 1393402, 5, 1.296706
ditto, 1386002, 4, 1.036743
oddly, 1385252, 3, 0.777510
undue, 1377567, 4, 1.036031
chant, 1374428, 4, 1.035765
hutch, 1373107, 4, 1.035653
parry, 1371591, 3, 0.776644
mamma, 1368416, 5, 1.294069
folly, 1367992, 5, 1.294024
mural, 1367338, 3, 0.776373
wager, 1366964, 6, 1.552697
purge, 1366135, 4, 1.035061
poser, 1361002, 4, 1.034623
perky, 1360009, 5, 1.293173
stump, 1357079, 5, 1.292860
scalp, 1356840, 3, 0.775701
melon, 1355214, 4, 1.034128
siren, 1354779, 7, 1.809659
clasp, 1354393, 5, 1.292572
sonar, 1341822, 4, 1.032977
ulcer, 1336605, 3, 0.774394
ethic, 1333320, 3, 0.774180
opium, 1330299, 3, 0.773984
enema, 1329511, 3, 0.773932
barge, 1319916, 5, 1.288841
slant, 1313083, 4, 1.030474
broom, 1312361, 4, 1.030411
snare, 1311615, 5, 1.287932
shank, 1311484, 5, 1.287917
leash, 1310125, 5, 1.287768
geese, 1299115, 5, 1.286553
mecca, 1298392, 4, 1.029179
broth, 1297117, 3, 0.771799
taper, 1294069, 2, 0.514398
revue, 1290094, 4, 1.028442
smear, 1289528, 3, 0.771294
slain, 1281084, 4, 1.027638
quail, 1278967, 6, 1.541172
icing, 1277602, 4, 1.027326
strut, 1271153, 3, 0.770060
plume, 1269109, 4, 1.026562
plank, 1265284, 5, 1.282771
enact, 1263603, 5, 1.282581
deity, 1262430, 3, 0.769469
manly, 1260481, 3, 0.769337
peril, 1258951, 5, 1.282054
swirl, 1251090, 4, 1.024928
abode, 1246541, 3, 0.768385
savoy, 1246516, 5, 1.280639
comfy, 1245404, 4, 1.024409
polka, 1242601, 2, 0.512076
nicer, 1239249, 4, 1.023845
boast, 1239080, 2, 0.511915
perch, 1235177, 3, 0.767603
angst, 1232364, 3, 0.767408
gecko, 1230211, 4, 1.023013
facet, 1221287, 5, 1.277732
verve, 1218256, 6, 1.532856
spree, 1218040, 5, 1.277355
embed, 1217930, 4, 1.021874
brute, 1216912, 3, 0.766334
butch, 1213820, 3, 0.766118
defer, 1207925, 5, 1.276174
crave, 1199466, 5, 1.275181
salty, 1196416, 3, 0.764893
valor, 1193133, 2, 0.509773
goofy, 1187234, 5, 1.273735
mimic, 1187154, 4, 1.018980
vigil, 1183443, 4, 1.018627
itchy, 1181967, 4, 1.018487
bulky, 1181562, 3, 0.763836
booze, 1178694, 4, 1.018175
widen, 1178278, 4, 1.018135
adore, 1176240, 4, 1.017940
fluke, 1168887, 4, 1.017235
stomp, 1168038, 6, 1.525730
glade, 1168016, 6, 1.525727
caste, 1166877, 5, 1.271302
druid, 1160196, 4, 1.016397
swarm, 1158175, 5, 1.270252
ledge, 1157598, 4, 1.016146
drown, 1156106, 6, 1.524002
abyss, 1152408, 3, 0.761732
niece, 1151039, 4, 1.015509
flask, 1150132, 5, 1.269276
hippo, 1146063, 4, 1.015025
plead, 1125870, 5, 1.266300
sheen, 1124463, 6, 1.519351
medic, 1122716, 4, 1.012727
grail, 1122474, 4, 1.012703
lapel, 1119712, 4, 1.012429
pecan, 1118027, 4, 1.012262
chime, 1115076, 5, 1.264959
remit, 1111713, 4, 1.011632
exert, 1109622, 4, 1.011423
pinto, 1108872, 4, 1.011348
lucid, 1105349, 3, 0.758246
infer, 1104540, 5, 1.263641
dandy, 1098188, 6, 1.515410
synod, 1095269, 3, 0.757484
lousy, 1095083, 3, 0.757470
caddy, 1094377, 6, 1.514833
bleak, 1088632, 3, 0.756980
tramp, 1087707, 2, 0.504606
lathe, 1073261, 2, 0.503868
bylaw, 1070798, 4, 1.007482
crook, 1067661, 5, 1.258949
stale, 1065657, 6, 1.510429
putty, 1065017, 4, 1.006886
patsy, 1064602, 2, 0.503422
haste, 1059853, 6, 1.509527
prong, 1059042, 3, 0.754700
berth, 1056010, 3, 0.754464
lingo, 1055245, 3, 0.754404
piggy, 1053871, 5, 1.257162
lager, 1050146, 4, 1.005341
foyer, 1042532, 7, 1.757950
brood, 1042305, 5, 1.255649
azure, 1042257, 2, 0.502257
sniff, 1041321, 5, 1.255520
posse, 1038358, 5, 1.255129
pixie, 1037554, 4, 1.004019
unset, 1035406, 4, 1.003792
melee, 1034523, 3, 0.752774
llama, 1033922, 4, 1.003635
vowel, 1033509, 3, 0.752694
fecal, 1032064, 6, 1.505158
humid, 1026485, 3, 0.752135
guile, 1026260, 4, 1.002822
lofty, 1018661, 5, 1.252514
moron, 1017416, 5, 1.252348
dogma, 1016614, 4, 1.001792
winch, 1016374, 3, 0.751325
unzip, 1014009, 4, 1.001513
floss, 1013783, 5, 1.251861
shawl, 1011728, 4, 1.001267
pence, 1009358, 5, 1.251266
thyme, 1007823, 3, 0.750635
ovary, 1003163, 5, 1.250429
abbot, 992552, 2, 0.499594
magma, 992528, 5, 1.248983
arson, 989351, 4, 0.998839
geeky, 987806, 5, 1.248337
haunt, 985188, 3, 0.748787
braid, 981945, 4, 0.998026
lefty, 978333, 4, 0.997627
vigor, 977544, 7, 1.745695
deuce, 970434, 4, 0.996752
riser, 969986, 5, 1.245878
knoll, 965905, 5, 1.245310
inlay, 965778, 4, 0.996234
craze, 962477, 6, 1.493797
totem, 955271, 4, 0.995056
carve, 952422, 5, 1.243419
apnea, 950562, 4, 0.994525
swish, 949054, 3, 0.745766
relic, 947341, 5, 1.242701
ethos, 946491, 3, 0.745548
cling, 946281, 5, 1.242551
nudge, 942601, 4, 0.993623
skunk, 937406, 4, 0.993031
anvil, 936808, 3, 0.744722
stalk, 936028, 7, 1.737529
inert, 935898, 4, 0.992859
eject, 935010, 5, 1.240946
rayon, 934490, 4, 0.992697
mocha, 933522, 4, 0.992586
squat, 925062, 3, 0.743710
pubic, 923627, 4, 0.991448
tiara, 923335, 2, 0.495707
koala, 922217, 2, 0.495642
crock, 918524, 6, 1.486285
retry, 916420, 4, 0.990613
primo, 912120, 5, 1.237640
flank, 910609, 6, 1.484903
atoll, 908471, 2, 0.494843
spoof, 907481, 5, 1.236962
spout, 905624, 5, 1.236689
hefty, 905281, 4, 0.989311
hoist, 905107, 4, 0.989291
agate, 900451, 3, 0.741557
swami, 900023, 3, 0.741520
feral, 897865, 5, 1.235547
truce, 897431, 5, 1.235483
petal, 895903, 2, 0.494103
pluck, 891481, 4, 0.987682
prick, 891337, 4, 0.987665
ascot, 888745, 2, 0.493678
vixen, 885674, 4, 0.986990
bulge, 881613, 4, 0.986504
slump, 878659, 3, 0.739612
gloom, 878018, 5, 1.232591
stink, 872742, 5, 1.231796
overt, 871540, 4, 0.985291
slime, 869502, 5, 1.231306
swung, 867135, 5, 1.230947
libel, 866830, 4, 0.984721
skier, 863046, 5, 1.230325
snuff, 861230, 4, 0.984039
talon, 858061, 4, 0.983651
stint, 855795, 4, 0.983374
sieve, 851108, 6, 1.474196
binge, 850412, 3, 0.737034
jazzy, 849457, 6, 1.473890
limbo, 847468, 4, 0.982348
shove, 847364, 5, 1.227919
flake, 847014, 5, 1.227865
wiser, 841127, 4, 0.981562
flung, 838045, 4, 0.981178
juror, 837876, 5, 1.226446
donut, 836168, 2, 0.490472
tenet, 834143, 4, 0.980690
chute, 834005, 4, 0.980673
mulch, 833160, 3, 0.735425
whine, 832743, 4, 0.980515
vicar, 825292, 4, 0.979578
prank, 825027, 6, 1.469316
suing, 816011, 3, 0.733801
brine, 816003, 3, 0.733800
fluff, 814535, 4, 0.978213
unfit, 814145, 4, 0.978163
rouse, 812361, 5, 1.222419
spiel, 811922, 4, 0.977879
scamp, 810996, 5, 1.222201
evoke, 804417, 5, 1.221145
gully, 800734, 4, 0.976440
macho, 797523, 4, 0.976025
bagel, 792721, 5, 1.219251
amaze, 791672, 4, 0.975264
easel, 791426, 3, 0.731424
quill, 790160, 4, 0.975066
verso, 788583, 4, 0.974860
cleft, 787981, 4, 0.974781
groin, 784476, 4, 0.974322
latte, 783412, 3, 0.730636
mourn, 779010, 5, 1.217002
girly, 778626, 5, 1.216938
blurb, 776249, 5, 1.216545
erode, 774411, 5, 1.216241
brisk, 774000, 4, 0.972938
eerie, 772484, 5, 1.215921
shale, 769742, 6, 1.458557
anode, 768949, 4, 0.972266
crepe, 768351, 5, 1.215232
avert, 767435, 4, 0.972063
guise, 767344, 4, 0.972051
vomit, 767124, 3, 0.729016
bongo, 767108, 4, 0.972019
shaky, 766843, 5, 1.214980
bloke, 766763, 5, 1.214967
phony, 765758, 3, 0.728879
jetty, 765224, 5, 1.214709
rerun, 763880, 3, 0.728690
jerky, 763325, 6, 1.457269
morph, 759670, 6, 1.456532
speck, 757962, 4, 0.970791
papal, 754586, 4, 0.970334
mogul, 753098, 3, 0.727599
droit, 750988, 4, 0.969846
frown, 742356, 7, 1.695166
privy, 742055, 4, 0.968625
sepia, 741438, 3, 0.726405
goody, 733518, 7, 1.693034
stork, 728360, 5, 1.208414
tunic, 727598, 4, 0.966625
farce, 727546, 6, 1.449927
howdy, 726642, 3, 0.724869
whack, 725891, 5, 1.207984
drone, 725818, 5, 1.207971
godly, 725475, 4, 0.966329
spire, 725421, 4, 0.966321
stead, 724786, 6, 1.449349
shrug, 720506, 2, 0.482816
covey, 720367, 4, 0.965613
wince, 717079, 3, 0.723863
bosom, 712863, 4, 0.964554
picky, 711200, 5, 1.205398
lumen, 710305, 4, 0.964191
tonal, 707113, 4, 0.963737
foggy, 704386, 5, 1.204184
shone, 704369, 3, 0.722509
leafy, 704018, 6, 1.444942
trove, 702353, 4, 0.963056
filer, 702264, 6, 1.444565
lusty, 702157, 4, 0.963028
steed, 701658, 5, 1.203696
hasty, 700024, 5, 1.203402
munch, 699127, 4, 0.962593
clove, 698870, 4, 0.962556
leech, 698609, 4, 0.962518
giver, 698546, 6, 1.443764
nymph, 697326, 5, 1.202917
frail, 696174, 5, 1.202709
churn, 694218, 4, 0.961884
awoke, 688520, 5, 1.201321
parka, 688453, 3, 0.720786
prune, 688443, 4, 0.961046
cairn, 688283, 4, 0.961023
nutty, 686428, 4, 0.960752
sever, 686306, 6, 1.441101
fling, 682999, 4, 0.960250
